,journal_name,issn,citation_count_sum,paper_count_sum,avg_cites_per_paper,proj_ai,proj_ai_year
2950,plasmid,0147-619X,433.0,250.0,1.732,0.371,2015
2951,plasmonics,1557-1963,1598.0,622.0,2.5691318327974275,0.609,2015
2952,plastic surgery international,2090-147X,153.0,92.0,1.6630434782608696,0.35200000000000004,2015
2953,platinum metals review,1471-0676,222.0,90.0,2.466666666666667,0.578,2015
2954,plos biology,1545-7885,11637.0,1194.0,9.746231155778894,3.258,2015
2955,plos computational biology,1553-734X,14348.0,2453.0,5.849164288626173,1.714,2015
2956,plos computational biology,1553-7358,14348.0,2453.0,5.849164288626173,1.714,2015
2957,plos genetics,1553-7404,28242.0,3442.0,8.205113306217315,2.623,2015
2958,plos medicine,1549-1676,11109.0,963.0,11.53582554517134,4.027,2015
2959,plos neglected tropical diseases,1935-2735,13941.0,2707.0,5.149981529368303,1.46,2015
2960,plos one,1932-6203,426949.0,104705.0,4.077637171099757,1.089,2015
2961,plos pathogens,1553-7366,25433.0,3173.0,8.0154427986133,2.5469999999999997,2015
2962,plos pathogens,1553-7374,25433.0,3173.0,8.0154427986133,2.5469999999999997,2015
2963,pm&r,1934-1482,2052.0,857.0,2.394399066511085,0.557,2015
2964,pmc physics a,1754-0410,2.0,1.0,2.0,0.444,2015
2965,pmc physics b,1754-0429,1.0,4.0,0.25,0.032,2015
2966,poetics,0304-422X,493.0,151.0,3.264900662251656,0.823,2015
2967,poiesis & praxis,1615-6617,22.0,41.0,0.5365853658536586,0.085,2015
2968,polar biology,1432-2056,1792.0,832.0,2.1538461538461537,0.488,2015
2969,polar research,0800-0395,390.0,201.0,1.9402985074626864,0.428,2015
2970,polar research,1751-8369,390.0,201.0,1.9402985074626864,0.428,2015
2971,policy sciences,1573-0891,322.0,97.0,3.31958762886598,0.84,2015
2972,polish journal of chemical technology,1509-8117,194.0,251.0,0.7729083665338645,0.134,2015
2973,polish journal of chemical technology,1899-4741,194.0,251.0,0.7729083665338645,0.134,2015
2974,polish journal of pathology,1233-9687,237.0,204.0,1.161764705882353,0.22399999999999998,2015
2975,polish journal of pathology,2084-9869,237.0,204.0,1.161764705882353,0.22399999999999998,2015
2976,polish journal of veterinary sciences,1505-1773,418.0,441.0,0.947845804988662,0.174,2015
2977,polish maritime research,2083-7429,117.0,138.0,0.8478260869565217,0.151,2015
2978,polish polar research,0138-0338,182.0,122.0,1.4918032786885247,0.307,2015
2979,polish polar research,2081-8262,182.0,122.0,1.4918032786885247,0.307,2015
2980,polish psychological bulletin,1641-7844,84.0,114.0,0.7368421052631579,0.127,2015
2981,politica y gobierno,1665-2037,44.0,36.0,1.2222222222222223,0.239,2015
2982,political behavior,1573-6687,619.0,161.0,3.8447204968944098,1.011,2015
2983,politikon,1470-1014,73.0,90.0,0.8111111111111111,0.14300000000000002,2015
2984,polyhedron,0277-5387,5434.0,2744.0,1.9803206997084548,0.439,2015
2985,polymer,0032-3861,14874.0,3758.0,3.957956359765833,1.048,2015
2986,polymer bulletin,1436-2449,1609.0,1068.0,1.506554307116105,0.311,2015
2987,polymers,2073-4360,2070.0,449.0,4.6102449888641415,1.27,2015
2988,population and environment,1573-7810,400.0,118.0,3.3898305084745757,0.863,2015
2989,population ecology,1438-390X,483.0,275.0,1.7563636363636363,0.377,2015
2990,population health metrics,1478-7954,879.0,170.0,5.170588235294118,1.4669999999999999,2015
2991,population research and policy review,1573-7829,377.0,189.0,1.9947089947089949,0.44299999999999995,2015
2992,portuguese economic journal,1617-9838,26.0,39.0,0.6666666666666666,0.11199999999999999,2015
2993,positivity,1572-9281,180.0,214.0,0.8411214953271028,0.149,2015
2994,postepy dermatologii i alergologii,1642-395X,214.0,127.0,1.68503937007874,0.358,2015
2995,postepy higieny i medycyny doswiadczalnej,0032-5449,369.0,361.0,1.0221606648199446,0.191,2015
2996,postepy w kardiologii interwencyjnej,1734-9338,1.0,1.0,1.0,0.18600000000000003,2015
2997,potato research,1871-4528,167.0,121.0,1.3801652892561984,0.27899999999999997,2015
2998,potential analysis,1572-929X,317.0,240.0,1.3208333333333333,0.264,2015
2999,ppar research,1687-4765,589.0,233.0,2.5278969957081543,0.597,2015
3000,precision agriculture,1573-1618,659.0,235.0,2.804255319148936,0.68,2015
3001,prevention science,1573-6695,1289.0,300.0,4.296666666666667,1.163,2015
3002,primates,1610-7365,392.0,228.0,1.7192982456140349,0.36700000000000005,2015
3003,probability theory and related fields,1432-2064,965.0,349.0,2.765042979942693,0.6679999999999999,2015
3004,probiotics and antimicrobial proteins,1867-1314,256.0,140.0,1.8285714285714283,0.397,2015
3005,procare,1613-7574,3.0,15.0,0.2,0.025,2015
3006,proceedings of the american thoracic society,1943-5665,748.0,307.0,2.436482084690554,0.569,2015
3007,production engineering,1863-7353,411.0,341.0,1.2052785923753666,0.235,2015
3008,progress in artificial intelligence,2192-6360,106.0,49.0,2.163265306122449,0.49,2015
3009,progress in orthodontics,2196-1042,289.0,172.0,1.680232558139535,0.35700000000000004,2015
3010,progress in physics,1555-5615,3.0,14.0,0.21428571428571427,0.027000000000000003,2015
3011,progress of theoretical and experimental physics,2050-3911,666.0,302.0,2.2052980132450335,0.502,2015
3012,project baikal,2309-3072,1.0,2.0,0.5,0.078,2015
3013,prospects,1573-9090,196.0,154.0,1.2727272727272727,0.252,2015
3014,prostate cancer,2090-312X,265.0,103.0,2.5728155339805827,0.61,2015
3015,protein & cell,1674-800X,1523.0,513.0,2.968810916179337,0.73,2015
3016,protein & cell,1674-8018,1523.0,513.0,2.968810916179337,0.73,2015
3017,proteome science,1477-5956,964.0,362.0,2.6629834254143647,0.637,2015
3018,protist,1434-4610,811.0,262.0,3.0954198473282437,0.77,2015
3019,protoplasma,1615-6102,1541.0,546.0,2.8223443223443225,0.685,2015
3020,psicologia & sociedade,1807-0310,241.0,352.0,0.6846590909090909,0.115,2015
3021,psicologia em estudo,1807-0329,225.0,254.0,0.8858267716535433,0.159,2015
3022,psicologica,0211-2159,212.0,296.0,0.7162162162162162,0.122,2015
3023,psicothema,0214-9915,1051.0,541.0,1.942698706099815,0.428,2015
3024,psicothema,1886-144X,1051.0,541.0,1.942698706099815,0.428,2015
3025,psihologija,0048-5705,75.0,87.0,0.8620689655172413,0.154,2015
3026,psihologija,1451-9283,75.0,87.0,0.8620689655172413,0.154,2015
3027,psychiatria polska,0033-2674,167.0,269.0,0.620817843866171,0.102,2015
3028,psychiatric quarterly,1573-6709,324.0,178.0,1.820224719101124,0.395,2015
3029,psychologica belgica,0033-2879,168.0,99.0,1.6969696969696968,0.361,2015
3030,psychologica belgica,2054-670X,168.0,99.0,1.6969696969696968,0.361,2015
3031,psychological injury and law,1938-9728,157.0,118.0,1.3305084745762712,0.266,2015
3032,psychology of language and communication,2083-8506,29.0,42.0,0.6904761904761905,0.11699999999999999,2015
3033,psychometrika,1860-0980,565.0,188.0,3.0053191489361697,0.742,2015
3034,psychoneuroendocrinology,0306-4530,6891.0,1135.0,6.07136563876652,1.796,2015
3035,psychonomic bulletin & review,1531-5320,2711.0,740.0,3.6635135135135135,0.951,2015
3036,psychopharmacology,1432-2072,7574.0,1881.0,4.026581605528973,1.071,2015
3037,psychosomatics,0033-3182,1094.0,455.0,2.4043956043956043,0.56,2015
3039,psychotherapeut,1432-2080,179.0,205.0,0.8731707317073171,0.157,2015
3040,psychotherapie forum,1613-7604,22.0,15.0,1.4666666666666666,0.301,2015
3041,public choice,1573-7101,1176.0,551.0,2.134301270417423,0.48200000000000004,2015
3042,public organization review,1573-7098,193.0,110.0,1.7545454545454546,0.377,2015
3043,public transport,1613-7159,151.0,60.0,2.5166666666666666,0.593,2015
3044,publishing research quarterly,1936-4792,115.0,106.0,1.0849056603773586,0.20600000000000002,2015
3045,publizistik,1862-2569,63.0,73.0,0.8630136986301371,0.154,2015
3046,pulmonary medicine,2090-1844,462.0,172.0,2.6860465116279064,0.644,2015
3047,pure and applied geophysics,1420-9136,1301.0,670.0,1.9417910447761195,0.428,2015
3048,purinergic signalling,1573-9546,713.0,229.0,3.1135371179039297,0.775,2015
3049,quaestiones geographicae,2081-6383,122.0,117.0,1.0427350427350428,0.196,2015
3050,qualitative sociology,1573-7837,241.0,125.0,1.9280000000000002,0.424,2015
3051,qualitative theory of dynamical systems,1662-3592,90.0,72.0,1.25,0.24600000000000002,2015
3052,quality & quantity,1573-7845,1131.0,662.0,1.7084592145015105,0.364,2015
3053,quality of life research,1573-2649,4048.0,1111.0,3.643564356435644,0.945,2015
3054,quantitative economics,1759-7323,421.0,94.0,4.47872340425532,1.225,2015
3055,quantitative economics,1759-7331,421.0,94.0,4.47872340425532,1.225,2015
3056,quantum information processing,1573-1332,1177.0,607.0,1.9390444810543657,0.42700000000000005,2015
3057,queueing systems,1572-9443,303.0,224.0,1.3526785714285714,0.272,2015
3058,quimica nova,0100-4042,1436.0,1307.0,1.0986993114001529,0.209,2015
3059,race and social problems,1867-1756,166.0,100.0,1.66,0.35100000000000003,2015
3060,radiation and environmental biophysics,1432-2099,582.0,290.0,2.0068965517241377,0.446,2015
3061,radiation oncology,1748-717X,3616.0,1104.0,3.27536231884058,0.826,2015
3062,radical teacher,1941-0832,24.0,62.0,0.3870967741935484,0.055999999999999994,2015
3063,radioengineering,1210-2512,85.0,70.0,1.2142857142857142,0.237,2015
3064,radioengineering,1805-9600,85.0,70.0,1.2142857142857142,0.237,2015
3065,radiography,1078-8174,291.0,263.0,1.1064638783269962,0.21100000000000002,2015
3066,radiologia brasileira,1678-7099,367.0,358.0,1.0251396648044693,0.192,2015
3067,radiological physics and technology,1865-0341,167.0,157.0,1.0636942675159236,0.201,2015
3068,radiology and oncology,1318-2099,445.0,235.0,1.893617021276596,0.415,2015
3069,radiology and oncology,1581-3207,445.0,235.0,1.893617021276596,0.415,2015
3070,radiology case reports,1930-0433,29.0,105.0,0.2761904761904762,0.037000000000000005,2015
3071,radiology research and practice,2090-195X,119.0,88.0,1.3522727272727273,0.272,2015
3072,raffles bulletin of zoology,0217-2445,43.0,47.0,0.9148936170212766,0.166,2015
3073,rambam maimonides medical journal,2076-9172,160.0,104.0,1.5384615384615383,0.319,2015
3074,rangelands,0190-0528,103.0,168.0,0.6130952380952381,0.1,2015
3075,rangifer,1890-6729,40.0,73.0,0.547945205479452,0.087,2015
3076,rare metals,1867-7185,614.0,646.0,0.9504643962848296,0.174,2015
3077,rare tumors,2036-3613,210.0,240.0,0.875,0.157,2015
3078,raumforschung und raumordnung,1869-4179,118.0,126.0,0.9365079365079364,0.171,2015
3079,reading and writing,1573-0905,1025.0,364.0,2.815934065934066,0.6829999999999999,2015
3080,rechtsmedizin,1434-5196,126.0,203.0,0.6206896551724138,0.102,2015
3081,records of natural products,1307-6167,110.0,62.0,1.7741935483870968,0.382,2015
3082,regional environmental change,1436-378X,1672.0,487.0,3.433264887063655,0.877,2015
3083,rehabilitation research and practice,2090-2875,225.0,98.0,2.295918367346939,0.528,2015
3084,remote sensing,2072-4292,5401.0,1550.0,3.4845161290322584,0.893,2015
3085,reproductive biology and endocrinology,1477-7827,2023.0,671.0,3.014903129657228,0.745,2015
3086,reproductive health,1742-4755,1144.0,278.0,4.115107913669065,1.101,2015
3088,reproductive medicine and biology,1447-0578,61.0,97.0,0.6288659793814433,0.10400000000000001,2015
3089,requirements engineering,1432-010X,460.0,200.0,2.3,0.53,2015
3090,res publica,1572-8692,74.0,107.0,0.6915887850467289,0.11699999999999999,2015
3091,research and humanities in medical education,2350-0565,,,,,2015
3092,research and practice in technology enhanced learning,1793-7078,19.0,15.0,1.2666666666666666,0.25,2015
3093,research in engineering design,1435-6066,262.0,102.0,2.5686274509803924,0.609,2015
3094,research in higher education,1573-188X,753.0,188.0,4.00531914893617,1.064,2015
3095,research in learning technology,2156-7077,360.0,141.0,2.5531914893617023,0.604,2015
3096,research in science education,1573-1898,633.0,287.0,2.205574912891986,0.502,2015
3097,research journal of biotechnology,2278-4535,11.0,13.0,0.8461538461538461,0.151,2015
3098,research journal of chemistry and environment,2278-4527,11.0,19.0,0.5789473684210527,0.09300000000000001,2015
3099,research journal of immunology,1994-7909,16.0,15.0,1.0666666666666669,0.201,2015
3100,research journal of immunology,2077-2211,16.0,15.0,1.0666666666666669,0.201,2015
3101,research journal of obstetrics and gynecology,1994-7925,5.0,6.0,0.8333333333333334,0.14800000000000002,2015
3102,research journal of obstetrics and gynecology,2077-222X,5.0,6.0,0.8333333333333334,0.14800000000000002,2015
3103,research letters in materials science,1687-6830,10.0,1.0,10.0,3.365,2015
3104,research on chemical intermediates,1568-5675,1547.0,944.0,1.6387711864406782,0.34600000000000003,2015
3105,research works of air force institute of technology,2083-8573,2.0,3.0,0.6666666666666666,0.11199999999999999,2015
3106,respiratory research,1465-9921,3262.0,764.0,4.269633507853404,1.153,2015
3107,respiratory research,1465-993X,3262.0,764.0,4.269633507853404,1.153,2015
3108,results in mathematics,1420-9012,252.0,259.0,0.972972972972973,0.179,2015
3109,resuscitation,0300-9572,7846.0,1905.0,4.118635170603675,1.102,2015
3110,retrovirology,1742-4690,2177.0,1126.0,1.933392539964476,0.426,2015
3111,review of accounting studies,1573-7136,790.0,179.0,4.4134078212290495,1.202,2015
3112,review of derivatives research,1573-7144,68.0,56.0,1.2142857142857142,0.237,2015
3113,review of economic design,1434-4750,59.0,60.0,0.9833333333333332,0.182,2015
3114,review of economics of the household,1573-7152,273.0,136.0,2.0073529411764706,0.446,2015
3115,review of industrial organization,1573-7160,261.0,170.0,1.535294117647059,0.319,2015
3116,review of managerial science,1863-6691,162.0,77.0,2.103896103896104,0.473,2015
3117,review of philosophy and psychology,1878-5166,374.0,172.0,2.1744186046511627,0.494,2015
3118,review of quantitative finance and accounting,1573-7179,399.0,258.0,1.5465116279069768,0.321,2015
3119,review of religious research,2211-4866,125.0,116.0,1.0775862068965518,0.204,2015
3120,review of world economics,1610-2886,505.0,155.0,3.2580645161290325,0.821,2015
3121,reviews in fish biology and fisheries,1573-5184,755.0,230.0,3.282608695652174,0.8290000000000001,2015
3122,reviews on advanced materials science,1605-8127,41.0,18.0,2.2777777777777777,0.523,2015
3123,revija za socijalnu politiku,1330-2965,6.0,26.0,0.2307692307692308,0.028999999999999998,2015
3124,revija za socijalnu politiku,1845-6014,6.0,26.0,0.2307692307692308,0.028999999999999998,2015
3125,revista arvore,0100-6762,444.0,503.0,0.8827037773359839,0.159,2015
3126,revista brasileira de anestesiologia,0034-7094,544.0,590.0,0.9220338983050848,0.168,2015
3127,revista brasileira de anestesiologia,1806-907X,544.0,590.0,0.9220338983050848,0.168,2015
3128,revista brasileira de ciencia do solo,0100-0683,1264.0,872.0,1.4495412844036697,0.29600000000000004,2015
3129,revista brasileira de cirurgia cardiovascular,0102-7638,159.0,152.0,1.0460526315789471,0.19699999999999998,2015
3130,revista brasileira de economia,1806-9134,58.0,80.0,0.725,0.124,2015
3131,revista brasileira de enfermagem,1984-0446,1156.0,965.0,1.1979274611398965,0.233,2015
3132,revista brasileira de engenharia agricola e ambiental,1807-1929,968.0,818.0,1.1833740831295845,0.23,2015
3133,revista brasileira de entomologia,0085-5626,346.0,319.0,1.084639498432602,0.20600000000000002,2015
3134,revista brasileira de entomologia,1806-9665,346.0,319.0,1.084639498432602,0.20600000000000002,2015
3135,revista brasileira de epidemiologia,1980-5497,837.0,394.0,2.1243654822335025,0.479,2015
3136,revista brasileira de fruticultura,0100-2945,771.0,778.0,0.9910025706940874,0.184,2015
3137,revista brasileira de fruticultura,1806-9967,771.0,778.0,0.9910025706940874,0.184,2015
3138,revista brasileira de hematologia e hemoterapia,1806-0870,414.0,414.0,1.0,0.18600000000000003,2015
3139,revista brasileira de medicina do esporte,1517-8692,319.0,320.0,0.996875,0.185,2015
3140,revista brasileira de medicina do esporte,1806-9940,319.0,320.0,0.996875,0.185,2015
3141,revista brasileira de meteorologia,1982-4351,129.0,177.0,0.7288135593220338,0.125,2015
3142,revista brasileira de oftalmologia,1982-8551,64.0,119.0,0.5378151260504201,0.085,2015
3143,revista brasileira de ortopedia,1982-4378,306.0,537.0,0.5698324022346368,0.092,2015
3144,revista brasileira de parasitologia veterinaria,1984-2961,596.0,378.0,1.5767195767195767,0.32899999999999996,2015
3145,revista brasileira de politica internacional,0034-7329,101.0,100.0,1.01,0.188,2015
3146,revista brasileira de psiquiatria,1516-4446,1024.0,430.0,2.3813953488372093,0.5529999999999999,2015
3148,revista brasileira de psiquiatria,1809-452X,1024.0,430.0,2.3813953488372093,0.5529999999999999,2015
3149,revista brasileira de reumatologia,0482-5004,591.0,406.0,1.4556650246305418,0.298,2015
3150,revista brasileira de reumatologia,1809-4570,591.0,406.0,1.4556650246305418,0.298,2015
3151,revista caatinga,0100-316X,229.0,282.0,0.8120567375886525,0.14300000000000002,2015
3152,revista caatinga,1983-2125,229.0,282.0,0.8120567375886525,0.14300000000000002,2015
3153,revista cefac,1982-0216,861.0,580.0,1.4844827586206897,0.305,2015
3154,revista chilena de enfermedades respiratorias,0717-7348,28.0,48.0,0.5833333333333334,0.094,2015
3155,revista chilena de historia natural,0716-078X,184.0,190.0,0.9684210526315791,0.17800000000000002,2015
3156,revista chilena de historia natural,0717-6317,184.0,190.0,0.9684210526315791,0.17800000000000002,2015
3157,revista chilena de literatura,0718-2295,14.0,46.0,0.3043478260869565,0.042,2015
3158,revista ciencia agronomica,1806-6690,539.0,490.0,1.1,0.209,2015
3159,revista da associacao medica brasileira,0104-4230,924.0,632.0,1.4620253164556962,0.3,2015
3160,revista da escola de enfermagem da usp,0080-6234,2178.0,1596.0,1.3646616541353382,0.275,2015
3162,revista da escola de enfermagem da usp,1980-220X,2178.0,1596.0,1.3646616541353382,0.275,2015
3163,revista da sociedade brasileira de fonoaudiologia,1982-0232,421.0,243.0,1.7325102880658436,0.371,2015
3164,revista da sociedade brasileira de medicina tropical,0037-8682,1159.0,803.0,1.4433374844333748,0.295,2015
3165,revista da sociedade brasileira de medicina tropical,1678-9849,1159.0,803.0,1.4433374844333748,0.295,2015
3166,revista de biologia marina y oceanografia,0718-1957,223.0,246.0,0.9065040650406504,0.16399999999999998,2015
